"","X1","X2","X3","X4","X1.1","X2.1","X3.1","X4.1"
"90",1.28304351395229,1.4876975613736,NA,NA,1.28304351395229,1.4876975613736,NA,NA
"91",-0.279769211810441,-1.00536083448599,-2.23328511901385,1.37606808096198,-0.279769211810441,-1.00536083448599,-2.23328511901385,1.37606808096198
"92",-0.168139731398817,1.72956143559879,1.72956143559879,NA,-0.168139731398817,1.72956143559879,1.72956143559879,NA
"93",-0.856521527270496,-1.84258193757317,-1.67513771695574,NA,-0.856521527270496,-1.84258193757317,-1.67513771695574,NA
"94",0.520242064472862,0.929550159315483,0.929550159315483,NA,0.520242064472862,0.929550159315483,0.929550159315483,NA
"95",-0.782101873662747,-1.17280505510343,-0.14953481799688,NA,-0.782101873662747,-1.17280505510343,-0.14953481799688,NA
"96",-0.298374125212378,-0.465818345829813,-0.465818345829813,NA,-0.298374125212378,-0.465818345829813,-0.465818345829813,NA
"97",-1.89839667777898,0.557451891276737,0.296983103649615,NA,-1.89839667777898,0.557451891276737,0.296983103649615,NA
"98",-0.521633086035625,-0.521633086035625,NA,NA,-0.521633086035625,-0.521633086035625,NA,NA
"99",-1.00536083448599,-0.930941180878245,-0.596052739643374,NA,-1.00536083448599,-0.930941180878245,-0.596052739643374,NA
"100",0.94815507271742,0.74350102529611,NA,NA,0.94815507271742,0.74350102529611,NA,NA
"101",0.33419293045349,0.296983103649615,-1.54490332314218,NA,0.33419293045349,0.296983103649615,-1.54490332314218,NA
"102",-0.242559385006566,-0.261164298408503,NA,NA,-0.242559385006566,-0.261164298408503,NA,NA
"103",-1.78676719736736,-0.35418886541819,-2.17747037880804,NA,-1.78676719736736,-0.35418886541819,-2.17747037880804,NA
"104",-1.2100148819073,-0.689077306653061,NA,NA,-1.2100148819073,-0.689077306653061,NA,NA
"105",0.0179094026205559,-0.596052739643374,0.5388469778748,NA,0.0179094026205559,-0.596052739643374,0.5388469778748,NA
"106",0.613266631482549,NA,NA,NA,0.613266631482549,NA,NA,NA
"107",-0.521633086035625,-1.78676719736736,-1.19140996850537,NA,-0.521633086035625,-1.78676719736736,-1.19140996850537,NA
"108",1.15280912013873,-0.14953481799688,-0.14953481799688,NA,1.15280912013873,-0.14953481799688,-0.14953481799688,NA
"109",-0.503028172633688,0.427217497463176,-1.82397702417123,NA,-0.503028172633688,0.427217497463176,-1.82397702417123,NA
"110",0.724896111894173,1.04117963972711,1.04117963972711,NA,0.724896111894173,1.04117963972711,1.04117963972711,NA
"111",-0.391398692222064,-0.577447826241437,0.0551192294244305,NA,-0.391398692222064,-0.577447826241437,0.0551192294244305,NA
"112",0.873735419109671,0.594661718080612,NA,NA,0.873735419109671,0.594661718080612,NA,NA
"113",0.278378190247678,0.278378190247678,-1.22861979530924,NA,0.278378190247678,0.278378190247678,-1.22861979530924,NA
"114",0.222563450041866,-0.614657653045312,NA,NA,0.222563450041866,-0.614657653045312,NA,NA
"115",-1.45187875613249,-1.45187875613249,0.631871544884486,NA,-1.45187875613249,-1.45187875613249,0.631871544884486,NA
"116",1.13420420673679,1.13420420673679,NA,NA,1.13420420673679,1.13420420673679,NA,NA
"117",-0.35418886541819,-0.651867479849186,NA,NA,-0.35418886541819,-0.651867479849186,NA,NA
"118",2.10165970363753,2.10165970363753,NA,NA,2.10165970363753,2.10165970363753,NA,NA
"119",-1.07978048809374,-1.52629840974024,NA,NA,-1.07978048809374,-1.52629840974024,NA,NA
"120",0.148143796434117,0.148143796434117,NA,NA,0.148143796434117,0.148143796434117,NA,NA
"121",0.390007670659302,-2.04723598499448,-0.298374125212378,NA,0.390007670659302,-2.04723598499448,-0.298374125212378,NA
"122",1.22722877374648,1.22722877374648,-0.837916613868559,NA,1.22722877374648,1.22722877374648,-0.837916613868559,NA
"123",-0.76349696026081,0.74350102529611,NA,NA,-0.76349696026081,0.74350102529611,NA,NA
"124",-0.614657653045312,-0.614657653045312,NA,NA,-0.614657653045312,-0.614657653045312,NA,NA
"125",-1.39606401592668,-0.96815100768212,NA,NA,-1.39606401592668,-0.96815100768212,NA,NA
"126",-0.540237999437562,-0.540237999437562,NA,NA,-0.540237999437562,-0.540237999437562,NA,NA
"127",0.724896111894173,-0.428608519025939,NA,NA,0.724896111894173,-0.428608519025939,NA,NA
"128",0.166748709836054,0.166748709836054,NA,NA,0.166748709836054,0.166748709836054,NA,NA
"129",-0.540237999437562,0.724896111894173,NA,NA,-0.540237999437562,0.724896111894173,NA,NA
"130",1.02257472632517,1.02257472632517,NA,NA,1.02257472632517,1.02257472632517,NA,NA
"131",-0.540237999437562,-0.0937200777910677,NA,NA,-0.540237999437562,-0.0937200777910677,NA,NA
"132",-0.168139731398817,-0.168139731398817,NA,NA,-0.168139731398817,-0.168139731398817,NA,NA
"133",0.892340332511608,-1.06117557469181,-1.58211314994605,NA,0.892340332511608,-1.06117557469181,-1.58211314994605,NA
"134",1.59932704178522,1.59932704178522,NA,NA,1.59932704178522,1.59932704178522,NA,NA
"135",0.390007670659302,0.259773276845741,0.222563450041866,NA,0.390007670659302,0.259773276845741,0.222563450041866,NA
"136",0.315588017051552,0.315588017051552,NA,NA,0.315588017051552,0.315588017051552,NA,NA
